ordering,ppmRepPotus,ppmDemPotus,1M-ppmDemPotus,ppmRepOther,ppmDemOther,1M-ppmDemOther,BonusToTrump,BonusToBiden,totalBallots,locality
 557011, 528384, 459970, 540030, 557011, 428918, 571082, 356865, 655260,   2061,CharterTownshipofPlymouthPrecinct10
 557425, 599009, 386138, 613862, 557425, 403960, 596040, 707920, 410890,   1010,CityofTaylorPrecinct16
 557811, 574580, 406001, 593999, 557811, 395410, 604590, 583845, 552955,   1133,CityofFlatRockPrecinct5
 558573, 595925, 388794, 611206, 558573, 397283, 602717, 686760, 457555,   1178,CityofRockwoodPrecinct2
 558603, 596009, 385286, 614714, 558603, 392768, 607232, 687030, 462590,    802,TownshipofSumpterPrecinct2
 561403, 550292, 443274, 556726, 561403, 420467, 579533, 444445, 614035,   1710,CityofLivoniaPrecinct18A
 561566, 523441, 465224, 534776, 561566, 431736, 568264, 309375, 667440,   1941,CharterTownshipofPlymouthPrecinct11
 563244, 556437, 428814, 571186, 563244, 415768, 584232, 465965, 565230,   1763,CityofTrentonPrecinct2
 563318, 593886, 395924, 604076, 563318, 397379, 602621, 652840, 492725,   1374,CityofGibraltarPrecinct1
 565345, 512481, 476749, 523251, 565345, 424375, 575625, 235680, 761870,   2043,CharterTownshipofNorthvillePrecinct4
 575737, 598688, 384262, 615738, 575737, 391475, 608525, 614755, 463935,   1525,CityofGibraltarPrecinct2
 576210, 557157, 427909, 572091, 576210, 400617, 599383, 404735, 636460,   1942,TownshipofGrosseIlePrecinct1
 576250, 608800, 379144, 620856, 576250, 384569, 615431, 662750, 472875,   1659,CharterTownshipofHuronPrecinct4
 592787, 641622, 341848, 658152, 592787, 353117, 646883, 744175, 443655,   1331,TownshipofSumpterPrecinct6
 598793, 582202, 401206, 598794, 598793, 379336, 620664, 417045, 609350,   1326,CityofLivoniaPrecinct8A
 599793, 638055, 342295, 657705, 599793, 358841, 641159, 691310, 417270,   1934,CharterTownshipofHuronPrecinct1
 600780, 625671, 357735, 642265, 600780, 359199, 640801, 624455, 492680,   2049,CharterTownshipofHuronPrecinct2
 601019, 640535, 342893, 657107, 601019, 347355, 652645, 697580, 477690,   1569,CharterTownshipofHuronPrecinct5
 602240, 565826, 423902, 576098, 602240, 394957, 605043, 317930, 644725,   2142,CityofGrossePointeWoodsPrecinct6
 602432, 622076, 360149, 639851, 602432, 355472, 644528, 598220, 523385,   1069,CityofRomulusPrecinct11
 604626, 601472, 389064, 610936, 604626, 375920, 624080, 484230, 565720,   1902,TownshipofGrosseIlePrecinct2
 610094, 595119, 391014, 608986, 610094, 363838, 636162, 425125, 635880,   1803,TownshipofGrosseIlePrecinct3
 611059, 548266, 446110, 553890, 611059, 387066, 612934, 186035, 795220,   1067,CityofGrossePointeFarmsPrecinct1
 612132, 643382, 338235, 661765, 612132, 356617, 643383, 656250, 408090,    544,TownshipofSumpterPrecinct4
 618134, 607672, 381865, 618135, 618134, 361377, 638623, 447690, 602440,   2294,TownshipofGrosseIlePrecinct4
 636803, 594430, 395883, 604117, 636803, 351089, 648911, 288135, 723970,    826,VillageofGrossePointeShoresAMichiganCityPrecinct2
 650527, 586592, 407200, 592800, 650527, 348230, 651770, 180325, 794850,   1611,CityofGrossePointeFarmsPrecinct3
 718750, 683493, 310096, 689904, 718750, 278044, 721956, 323715, 660260,   1248,VillageofGrossePointeShoresAMichiganCityPrecinct1
